website_link,college_name,course_name,2021 closing rank,2020 closing rank,Category,opening_home_state_rank,closing_home_state_rank
https://www.careers360.com/colleges/sri-balaji-chockalingam-engineering-college-tiruvannamalai/cut-off,"Sri Balaji Chockalingam Engineering College, Tiruvannamalai",BE Electronics and Communication Engineering,110136,NA,General,45347,110136
https://www.careers360.com/colleges/sri-balaji-chockalingam-engineering-college-tiruvannamalai/cut-off,"Sri Balaji Chockalingam Engineering College, Tiruvannamalai",BE Information Technology,84463,64675,General,14315,84463
https://www.careers360.com/colleges/sri-balaji-chockalingam-engineering-college-tiruvannamalai/cut-off,"Sri Balaji Chockalingam Engineering College, Tiruvannamalai",BE Mechanical Engineering,131224,101491,General,116915,131224
https://www.careers360.com/colleges/sri-muthukumaran-institute-of-technology-chennai/cut-off,"Sri Muthukumaran Institute of Technology, Chennai",B.Tech Artificial Intelligence and Data Science,80788,64655,General,32351,80788
https://www.careers360.com/colleges/sri-muthukumaran-institute-of-technology-chennai/cut-off,"Sri Muthukumaran Institute of Technology, Chennai",B.Tech Information Technology,70153,108586,General,59263,70153
https://www.careers360.com/colleges/sri-muthukumaran-institute-of-technology-chennai/cut-off,"Sri Muthukumaran Institute of Technology, Chennai",B.Tech Pharmaceutical Technology,57195,NA,General,34113,57195
https://www.careers360.com/colleges/sri-muthukumaran-institute-of-technology-chennai/cut-off,"Sri Muthukumaran Institute of Technology, Chennai",BE Biomedical Engineering,115819,104200,General,38121,115819
https://www.careers360.com/colleges/sri-muthukumaran-institute-of-technology-chennai/cut-off,"Sri Muthukumaran Institute of Technology, Chennai",BE Civil Engineering,82392,47958,General,82392,82392
https://www.careers360.com/colleges/sri-muthukumaran-institute-of-technology-chennai/cut-off,"Sri Muthukumaran Institute of Technology, Chennai",BE Computer Science and Engineering,53635,99525,General,28788,53635
https://www.careers360.com/colleges/sri-muthukumaran-institute-of-technology-chennai/cut-off,"Sri Muthukumaran Institute of Technology, Chennai",BE Electrical and Electronics Engineering,126622,66111,General,104115,126622
https://www.careers360.com/colleges/sri-muthukumaran-institute-of-technology-chennai/cut-off,"Sri Muthukumaran Institute of Technology, Chennai",BE Electronics and Communication Engineering,108846,110683,General,59796,108846
https://www.careers360.com/colleges/sri-muthukumaran-institute-of-technology-chennai/cut-off,"Sri Muthukumaran Institute of Technology, Chennai",BE Mechanical Engineering,136968,76685,General,92680,136968
https://www.careers360.com/colleges/sri-muthukumaran-institute-of-technology-chennai/cut-off,"Sri Muthukumaran Institute of Technology, Chennai",BE Mechatronics Engineering,134468,99578,General,106419,134468
https://www.careers360.com/colleges/sri-muthukumaran-institute-of-technology-chennai/cut-off,"Sri Muthukumaran Institute of Technology, Chennai",BE Robotics and Automation,132820,93492,General,71995,132820
https://www.careers360.com/colleges/sri-raaja-raajan-college-of-engineering-and-technology-sivaganga/cut-off,"Sri Raaja Raajan College of Engineering and Technology, Sivaganga",BE Civil Engineering,129517,98493,General,44619,129517
https://www.careers360.com/colleges/sri-raaja-raajan-college-of-engineering-and-technology-sivaganga/cut-off,"Sri Raaja Raajan College of Engineering and Technology, Sivaganga",BE Computer Science and Engineering,70575,91183,General,21687,70575
https://www.careers360.com/colleges/sri-raaja-raajan-college-of-engineering-and-technology-sivaganga/cut-off,"Sri Raaja Raajan College of Engineering and Technology, Sivaganga",BE Electrical and Electronics Engineering,59022,89932,General,59022,59022
https://www.careers360.com/colleges/sri-raaja-raajan-college-of-engineering-and-technology-sivaganga/cut-off,"Sri Raaja Raajan College of Engineering and Technology, Sivaganga",BE Electronics and Communication Engineering,114067,99462,General,55255,114067
https://www.careers360.com/colleges/sri-raaja-raajan-college-of-engineering-and-technology-sivaganga/cut-off,"Sri Raaja Raajan College of Engineering and Technology, Sivaganga",BE Mechanical Engineering,123591,91814,General,62758,123591
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",B.Tech Information Technology,13729,21311,General,8019,13729
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",B.Tech Robotics and Automation,29845,46251,General,19301,29845
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",BE Aeronautical Engineering,34778,53974,General,8393,34778
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",BE Artificial Intelligence and Data Science,16061,18875,General,12037,16061
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",BE Biomedical Engineering,21249,17561,General,5556,21249
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",BE Civil Engineering,45042,47646,General,27212,45042
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",BE Computer Science and Engineering,9627,14675,General,5065,9627
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",BE Electrical and Electronics Engineering,24033,34177,General,14362,24033
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",BE Electronics and Communication Engineering,17174,23058,General,820,17174
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",BE Electronics and Instrumentation Engineering,30580,43221,General,19907,30580
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",BE Mechanical Engineering,40256,50862,General,19063,40256
https://www.careers360.com/colleges/sri-ramakrishna-engineering-college-coimbatore/cut-off,"Sri Ramakrishna Engineering College, Coimbatore",M.Tech Computer Science and Engineering Integrated,20886,NA,General,3353,20886
https://www.careers360.com/colleges/sri-ramakrishna-college-of-engineering-perambalur/cut-off,"Sri Ramakrishna College of Engineering, Perambalur",BE Agricultural Engineering,103610,86886,General,19685,103610
https://www.careers360.com/colleges/sri-ramakrishna-college-of-engineering-perambalur/cut-off,"Sri Ramakrishna College of Engineering, Perambalur",BE Biomedical Engineering,68260,93523,General,21028,68260
https://www.careers360.com/colleges/sri-ramakrishna-college-of-engineering-perambalur/cut-off,"Sri Ramakrishna College of Engineering, Perambalur",BE Computer Science and Engineering,66907,79536,General,28864,66907
https://www.careers360.com/colleges/sri-ramakrishna-college-of-engineering-perambalur/cut-off,"Sri Ramakrishna College of Engineering, Perambalur",BE Mechanical Engineering,132729,106220,General,103820,132729
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",B.Tech Information Technology,10274,16727,General,1666,10274
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",BE Artificial Intelligence and Data Science,11885,10616,General,2302,11885
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",BE Civil Engineering,47058,45698,General,28696,47058
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",BE Computer Science and Business System,13320,19947,General,5263,13320
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",BE Computer Science and Engineering,6135,7788,General,1266,6135
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",BE Electrical and Electronics Engineering,22461,28919,General,3318,22461
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",BE Electronics and Communication Engineering,12993,16717,General,1818,12993
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",BE Electronics and Instrumentation Engineering,30288,39809,General,8984,30288
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",BE Instrumentation and Control Engineering,24815,40620,General,22315,24815
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",BE Mechanical Engineering,41718,48462,General,2463,41718
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",BE Mechanical and Automation Engineering,44480,NA,General,15585,44480
https://www.careers360.com/colleges/sri-sai-ram-engineering-college-chennai/cut-off,"Sri Sai Ram Engineering College, Chennai",M.Tech Computer Science and Engineering Integrated,21248,NA,General,7152,21248
https://www.careers360.com/colleges/sri-rangapoopathi-college-of-engineering-villupuram/cut-off,"Sri Rangapoopathi College of Engineering, Villupuram",BE Computer Science and Engineering,136387,110841,General,53242,136387
https://www.careers360.com/colleges/sri-ramanujar-engineering-college-chennai/cut-off,"Sri Ramanujar Engineering College, Chennai",B.Tech Information Technology,119400,100134,General,30820,119400
https://www.careers360.com/colleges/sri-ramanujar-engineering-college-chennai/cut-off,"Sri Ramanujar Engineering College, Chennai",BE Computer Science and Engineering,122148,110243,General,44605,122148
https://www.careers360.com/colleges/sri-ramanujar-engineering-college-chennai/cut-off,"Sri Ramanujar Engineering College, Chennai",BE Electrical and Electronics Engineering,71278,108282,General,71278,71278
https://www.careers360.com/colleges/sri-ramanujar-engineering-college-chennai/cut-off,"Sri Ramanujar Engineering College, Chennai",BE Electronics and Communication Engineering,134296,98291,General,103928,134296
https://www.careers360.com/colleges/sri-shanmugha-college-of-engineering-and-technology-salem/cut-off,"Sri Shanmugha College of Engineering and Technology, Salem",B.Tech Agricultural Engineering,89064,47288,General,22733,89064
https://www.careers360.com/colleges/sri-shanmugha-college-of-engineering-and-technology-salem/cut-off,"Sri Shanmugha College of Engineering and Technology, Salem",B.Tech Artificial Intelligence and Data Science,86849,61741,General,14091,86849
https://www.careers360.com/colleges/sri-shanmugha-college-of-engineering-and-technology-salem/cut-off,"Sri Shanmugha College of Engineering and Technology, Salem",B.Tech Biomedical Engineering,94017,50335,General,30987,94017
https://www.careers360.com/colleges/sri-shanmugha-college-of-engineering-and-technology-salem/cut-off,"Sri Shanmugha College of Engineering and Technology, Salem",B.Tech Computer Science and Engineering,63825,72004,General,5784,63825
https://www.careers360.com/colleges/sri-shanmugha-college-of-engineering-and-technology-salem/cut-off,"Sri Shanmugha College of Engineering and Technology, Salem",B.Tech Electronics and Communication Engineering,127148,43608,General,72601,127148
